Employee ID,Gender,Ethnicity,Employment Status,Employee Type,Business Function,Job Level,Base Pay,Country Name,Job Designation,Performance Rating,Job Name
306602,Male,Hispanic,Full-Time,Regular Employee,Engineering,P3,"$45,818.44",GB,Hybrid,Transformative Impact,Machine Learning Engineer
306603,Female,White,Full-Time,Regular Employee,Sales,S5,"$47,391.42",BR,In_Office,More Impact Needed,Account Executive
306604,Female,White,Full-Time,Regular Employee,Finance,S4,"$69,759.09",HU,Remote,Transformative Impact,Finance Manager
306605,Male,White,Full-Time,Regular Fixed Term,Legal,P7,"$98,921.66",CR,Hybrid,Significant Impact,Legal Counsel
306606,Male,Asian,Full-Time,Regular Employee,People,E6,"$75,384.95",PL,In_Office,Significant Impact,HR Manager
306607,Female,Black,Full-Time,Regular Employee,Legal,M5,"$98,188.90",IT,Hybrid,Significant Impact,Legal Counsel
306608,Non-Binary,Hispanic,Full-Time,Regular Employee,Sales,P4,"$41,952.97",AU,Hybrid,More Impact Needed,Account Executive
306609,Male,Other,Full-Time,Regular Employee,Marketing,P2,"$63,738.49",HU,Remote,Transformative Impact,Brand Manager
306610,Female,Hispanic,Full-Time,Regular Employee,Marketing,M4,"$76,488.31",CR,In_Office,Significant Impact,Brand Manager
306611,Female,Black,Full-Time,Contingent Worker,Finance,M4,"$53,538.53",AU,Hybrid,Significant Impact,Financial Analyst
306612,Male,White,Full-Time,Regular Employee,People,S1,"$51,972.29",CA,Hybrid,More Impact Needed,HR Manager
306613,Male,Asian,Full-Time,Regular Employee,People,M4,"$58,937.30",UY,Remote,Significant Impact,Recruiter
306614,Male,Black,Full-Time,Regular Employee,Marketing,E6,"$67,325.28",CL,Hybrid,More Impact Needed,SEO Analyst
306615,Female,Black,Full-Time,Regular Employee,Finance,M1,"$52,237.26",ES,In_Office,Significant Impact,Finance Manager
306616,Male,Other,Full-Time,Regular Employee,Legal,S5,"$99,354.17",PT,In_Office,More Impact Needed,Compliance Officer
306617,Male,Hispanic,Full-Time,Regular Fixed Term,Sales,M5,"$79,037.48",JP,In_Office,More Impact Needed,Sales Manager
306618,Female,Hispanic,Contract,Regular Employee,Marketing,M5,"$81,284.77",HU,Hybrid,Transformative Impact,SEO Analyst
306619,Female,Other,Part-Time,Regular Employee,Marketing,M1,"$80,667.50",NL,Hybrid,Significant Impact,Brand Manager
306620,Male,Asian,Full-Time,Regular Employee,Sales,S3,"$106,559.12",CA,Remote,Transformative Impact,Account Executive
306621,Male,White,Contract,Regular Employee,Sales,E1,"$115,400.82",PH,Hybrid,Transformative Impact,Account Executive
306622,Female,White,Full-Time,Regular Employee,Marketing,S2,"$69,450.22",FR,Remote,Significant Impact,Brand Manager
306623,Female,Asian,Full-Time,Regular Employee,Legal,P2,"$85,633.31",PH,Remote,Significant Impact,Paralegal
306624,Female,Other,Contract,Regular Employee,Legal,M3,"$69,042.70",EG,Remote,Significant Impact,Compliance Officer
306625,Male,Black,Part-Time,Regular Employee,People,P2,"$92,703.00",CA,Hybrid,Significant Impact,Recruiter
306626,Female,Hispanic,Full-Time,Regular Employee,Legal,M1,"$103,302.92",GB,In_Office,Significant Impact,Compliance Officer
306627,Female,Black,Full-Time,Regular Employee,Engineering,S1,"$74,881.05",IN,Remote,Significant Impact,Software Engineer
306628,Female,Hispanic,Full-Time,Regular Employee,Finance,P1,"$93,927.64",PH,Remote,Significant Impact,Financial Analyst
306629,Female,Black,Full-Time,Regular Fixed Term,Legal,P4,"$68,475.75",HU,Hybrid,Transformative Impact,Paralegal
306630,Male,Other,Full-Time,Regular Employee,Sales,M3,"$98,206.86",CA,Hybrid,Transformative Impact,Account Executive
306631,Male,Other,Full-Time,Regular Fixed Term,Legal,S5,"$57,193.85",DO,Remote,Significant Impact,Compliance Officer
306632,Female,Asian,Contract,Regular Employee,People,M6,"$53,524.96",PT,Remote,Significant Impact,Recruiter
306633,Female,Black,Full-Time,Regular Employee,Technology,M4,"$87,034.92",AU,Hybrid,Significant Impact,IT Support Specialist
306634,Female,Black,Part-Time,Regular Fixed Term,Finance,S1,"$97,848.30",FR,Remote,More Impact Needed,Accountant
306635,Male,Asian,Full-Time,Regular Employee,Finance,M6,"$88,019.78",JP,Hybrid,Transformative Impact,Financial Analyst
306636,Non-Binary,Asian,Full-Time,Regular Employee,Sales,M1,"$96,175.24",DE,Hybrid,Significant Impact,Account Executive
306637,Female,Other,Full-Time,Regular Employee,Finance,P4,"$57,979.71",NL,In_Office,Transformative Impact,Accountant
306638,Male,Other,Full-Time,Regular Employee,Engineering,P6,"$73,630.36",UY,In_Office,More Impact Needed,Software Engineer
306639,Male,Black,Full-Time,Regular Employee,Finance,P1,"$43,459.46",HU,Hybrid,Significant Impact,Accountant
306640,Female,Other,Full-Time,Regular Employee,Marketing,E2,"$51,127.83",BR,Remote,Significant Impact,Marketing Specialist
306641,Female,Other,Full-Time,Regular Employee,Sales,S3,"$104,102.21",HU,In_Office,Transformative Impact,Sales Manager
306642,Female,Black,Full-Time,Regular Employee,Finance,S4,"$67,624.32",NL,In_Office,Transformative Impact,Financial Analyst
306643,Female,Asian,Full-Time,Regular Employee,Legal,E5,"$112,148.73",ES,In_Office,Significant Impact,Paralegal
306644,Male,Black,Full-Time,Regular Employee,People,E3,"$78,339.48",DE,Hybrid,More Impact Needed,Recruiter
306645,Male,White,Full-Time,Regular Employee,Marketing,E2,"$70,586.59",JP,In_Office,Significant Impact,Marketing Specialist
306646,Female,Black,Full-Time,Regular Employee,Marketing,S1,"$70,015.14",BR,Hybrid,More Impact Needed,SEO Analyst
306647,Female,White,Full-Time,Contingent Worker,Legal,E6,"$95,049.47",DO,In_Office,Significant Impact,Compliance Officer
306648,Female,Black,Contract,Regular Employee,Technology,P6,"$72,624.28",DE,Hybrid,Significant Impact,IT Support Specialist
306649,Female,White,Full-Time,Regular Employee,Marketing,P5,"$75,838.35",IL,Hybrid,Significant Impact,Brand Manager
306650,Male,White,Full-Time,Regular Employee,Engineering,P5,"$81,235.59",JP,Hybrid,Significant Impact,Machine Learning Engineer
306651,Female,Black,Full-Time,Regular Employee,Engineering,P1,"$48,132.38",ZA,Remote,Significant Impact,Software Engineer
306652,Male,Other,Full-Time,Regular Employee,People,E5,"$76,957.45",MX,Remote,More Impact Needed,Recruiter
306653,Male,Hispanic,Full-Time,Contingent Worker,People,P6,"$74,004.82",DE,Remote,More Impact Needed,Recruiter
306654,Male,Other,Full-Time,Regular Employee,People,S1,"$84,130.69",HU,Remote,Transformative Impact,HR Business Partner
306655,Male,White,Part-Time,Regular Employee,People,E2,"$94,853.70",DE,In_Office,Transformative Impact,HR Manager
306656,Male,Black,Full-Time,Regular Employee,Finance,E6,"$70,276.90",PT,Hybrid,Significant Impact,Financial Analyst
306657,Male,Black,Full-Time,Regular Employee,Marketing,E1,"$85,129.53",IL,Hybrid,Transformative Impact,Brand Manager
306658,Male,Black,Full-Time,Regular Employee,Legal,P3,"$47,890.09",IE,In_Office,Significant Impact,Paralegal
306659,Male,Black,Full-Time,Contingent Worker,Engineering,S5,"$114,898.89",ES,Hybrid,More Impact Needed,Data Engineer
306660,Female,Hispanic,Full-Time,Regular Employee,Finance,M4,"$105,820.08",MX,Hybrid,More Impact Needed,Accountant
306661,Male,Asian,Part-Time,Regular Fixed Term,People,P6,"$68,333.09",FR,Hybrid,Significant Impact,HR Manager
306662,Male,White,Part-Time,Regular Employee,Sales,P1,"$77,148.93",FR,Hybrid,Transformative Impact,Account Executive
306663,Female,Hispanic,Part-Time,Regular Fixed Term,Sales,S5,"$31,482.20",IL,Hybrid,Significant Impact,Sales Associate
306664,Female,Other,Full-Time,Regular Employee,Legal,S2,"$88,412.95",ES,Hybrid,More Impact Needed,Legal Counsel
306665,Female,Asian,Part-Time,Regular Employee,Engineering,P1,"$60,323.77",ES,In_Office,Significant Impact,Software Engineer
306666,Male,Asian,Full-Time,Regular Employee,Technology,P4,"$42,457.82",ZA,Hybrid,More Impact Needed,Cloud Engineer
306667,Female,Black,Part-Time,Contingent Worker,Engineering,P5,"$81,899.61",UY,Remote,Significant Impact,Software Engineer
306668,Male,Hispanic,Contract,Regular Employee,Legal,S5,"$56,835.72",ES,Remote,More Impact Needed,Legal Counsel
306669,Male,Other,Full-Time,Regular Fixed Term,Technology,P7,"$54,407.37",CA,Remote,More Impact Needed,IT Support Specialist
306670,Male,Black,Full-Time,Regular Fixed Term,People,S4,"$90,572.49",ZA,In_Office,Transformative Impact,HR Business Partner
306671,Female,Black,Full-Time,Regular Employee,People,P3,"$107,636.51",ES,Remote,Significant Impact,HR Business Partner
306672,Male,White,Part-Time,Regular Employee,Marketing,P1,"$80,585.59",IE,In_Office,More Impact Needed,Marketing Specialist
306673,Male,Asian,Full-Time,Regular Employee,Engineering,M6,"$100,163.35",FR,Hybrid,Significant Impact,Data Engineer
306674,Male,Other,Contract,Regular Employee,Engineering,P4,"$68,210.55",UY,In_Office,Significant Impact,Data Engineer
306675,Female,Asian,Full-Time,Regular Employee,Engineering,S3,"$86,852.13",CA,Remote,Transformative Impact,Machine Learning Engineer
306676,Female,Hispanic,Full-Time,Regular Employee,Technology,S3,"$79,862.51",PH,Hybrid,Transformative Impact,Cybersecurity Analyst
306677,Male,White,Full-Time,Regular Employee,People,M3,"$84,116.32",CL,Remote,Significant Impact,Recruiter
306678,Female,Black,Part-Time,Regular Employee,Sales,P6,"$56,132.88",IL,Remote,Significant Impact,Sales Associate
306679,Female,White,Full-Time,Regular Employee,Legal,M3,"$30,000.00",IE,In_Office,Significant Impact,Paralegal
306680,Female,Black,Full-Time,Regular Employee,Legal,E5,"$102,980.63",PH,Remote,More Impact Needed,Legal Counsel
306681,Male,White,Full-Time,Regular Employee,Finance,M5,"$69,946.24",DO,Hybrid,Significant Impact,Finance Manager
306682,Female,Black,Full-Time,Regular Employee,Finance,M1,"$37,703.81",PL,Remote,Significant Impact,Accountant
306683,Male,Asian,Full-Time,Regular Fixed Term,Sales,M1,"$74,725.59",DO,In_Office,Significant Impact,Sales Manager
306684,Female,Asian,Full-Time,Regular Employee,Engineering,P6,"$82,494.68",DE,Remote,Significant Impact,Machine Learning Engineer
306685,Male,Asian,Part-Time,Regular Fixed Term,Sales,M3,"$76,001.88",SG,In_Office,Significant Impact,Sales Manager
306686,Male,Asian,Contract,Regular Employee,Technology,P2,"$80,277.40",EG,Hybrid,Significant Impact,IT Support Specialist
306687,Male,White,Full-Time,Regular Employee,Technology,P4,"$76,970.36",DE,Remote,Transformative Impact,Cloud Engineer
306688,Female,Black,Part-Time,Regular Employee,Finance,E5,"$68,556.69",UY,Remote,Significant Impact,Finance Manager
306689,Male,Asian,Contract,Regular Employee,Marketing,P4,"$78,525.71",CL,Hybrid,Significant Impact,Marketing Specialist
306690,Female,White,Full-Time,Regular Employee,Finance,S5,"$71,920.24",CR,Remote,Significant Impact,Accountant
306691,Male,Black,Full-Time,Regular Employee,Legal,P3,"$78,982.17",UY,Hybrid,Transformative Impact,Legal Counsel
306692,Female,White,Full-Time,Contingent Worker,Technology,M6,"$82,940.81",UY,Hybrid,Significant Impact,Cloud Engineer
306693,Female,Asian,Full-Time,Regular Employee,Sales,S2,"$86,629.53",MX,In_Office,Significant Impact,Sales Associate
306694,Female,Hispanic,Full-Time,Regular Employee,People,P6,"$65,091.21",BR,Hybrid,More Impact Needed,Recruiter
306695,Female,White,Part-Time,Regular Fixed Term,Finance,M5,"$88,616.17",UY,In_Office,Significant Impact,Financial Analyst
306696,Female,Asian,Contract,Contingent Worker,Legal,M1,"$83,819.65",PT,Remote,Transformative Impact,Paralegal
306697,Male,Other,Full-Time,Regular Employee,Engineering,M1,"$99,568.02",US,Remote,Transformative Impact,Data Engineer
306698,Female,Black,Full-Time,Regular Fixed Term,Sales,E1,"$78,863.69",IL,Hybrid,Significant Impact,Sales Associate
306699,Male,Asian,Full-Time,Regular Fixed Term,Finance,E6,"$95,223.08",US,Hybrid,Transformative Impact,Finance Manager
306700,Female,Other,Part-Time,Regular Employee,People,E5,"$30,585.62",US,In_Office,Significant Impact,HR Business Partner
306701,Female,White,Full-Time,Regular Employee,Finance,M6,"$53,842.65",IL,Hybrid,Significant Impact,Accountant
306702,Male,White,Full-Time,Regular Employee,People,P6,"$97,251.36",CR,Hybrid,Transformative Impact,HR Manager
306703,Male,Other,Full-Time,Regular Employee,Sales,M2,"$81,690.39",GB,Hybrid,More Impact Needed,Sales Manager
306704,Female,Other,Full-Time,Contingent Worker,Marketing,S2,"$53,992.39",ZA,Remote,More Impact Needed,SEO Analyst
306705,Female,Black,Full-Time,Regular Employee,People,E3,"$78,739.68",PH,Remote,Transformative Impact,Recruiter
306706,Non-Binary,White,Part-Time,Regular Employee,People,E2,"$96,411.50",CA,Remote,Significant Impact,HR Business Partner
306707,Female,Other,Full-Time,Regular Employee,Legal,M3,"$50,332.61",IT,Hybrid,Transformative Impact,Legal Counsel
306708,Female,Hispanic,Contract,Regular Employee,Marketing,E6,"$80,633.58",PH,Remote,Significant Impact,SEO Analyst
306709,Non-Binary,Hispanic,Full-Time,Regular Employee,Sales,E6,"$118,768.79",EG,Remote,Significant Impact,Sales Manager
306710,Male,Other,Full-Time,Regular Employee,Finance,M5,"$58,949.53",PH,In_Office,Significant Impact,Accountant
306711,Male,Black,Full-Time,Regular Employee,Marketing,P1,"$56,843.58",IN,Hybrid,Transformative Impact,SEO Analyst
306712,Female,White,Contract,Regular Employee,Engineering,P6,"$30,000.00",IL,Remote,More Impact Needed,Machine Learning Engineer
306713,Female,Hispanic,Part-Time,Regular Employee,Sales,P3,"$67,659.28",IL,In_Office,Significant Impact,Sales Associate
306714,Female,Other,Full-Time,Regular Employee,Marketing,E6,"$93,521.78",EG,In_Office,Significant Impact,Brand Manager
306715,Male,Other,Part-Time,Contingent Worker,Sales,E6,"$64,652.17",US,In_Office,Transformative Impact,Account Executive
306716,Male,Asian,Full-Time,Regular Employee,Engineering,M1,"$127,032.20",AU,Hybrid,Significant Impact,Data Engineer
306717,Male,Other,Full-Time,Regular Employee,Finance,P4,"$143,139.33",IT,Hybrid,Transformative Impact,Accountant
306718,Male,Black,Full-Time,Contingent Worker,Technology,E6,"$111,098.13",HU,Remote,More Impact Needed,Cloud Engineer
306719,Male,Hispanic,Part-Time,Regular Employee,Legal,M3,"$60,643.97",IL,In_Office,Transformative Impact,Compliance Officer
306720,Female,Asian,Full-Time,Regular Employee,Marketing,E1,"$81,234.95",ES,Hybrid,Significant Impact,Brand Manager
306721,Male,Hispanic,Full-Time,Regular Employee,Finance,S3,"$63,277.59",IL,Remote,More Impact Needed,Finance Manager
306722,Female,Hispanic,Full-Time,Contingent Worker,Engineering,E3,"$62,002.15",IE,In_Office,More Impact Needed,Software Engineer
306723,Male,Black,Full-Time,Regular Employee,Finance,S3,"$81,878.41",NL,Remote,Transformative Impact,Accountant
306724,Female,Other,Full-Time,Regular Employee,Sales,S1,"$53,954.37",PT,Remote,More Impact Needed,Sales Manager
306725,Male,Black,Full-Time,Regular Employee,Legal,P4,"$37,146.82",IT,Hybrid,Significant Impact,Paralegal
306726,Male,Other,Full-Time,Regular Employee,People,E5,"$47,059.28",NL,In_Office,Transformative Impact,HR Manager
306727,Male,Asian,Contract,Regular Employee,Marketing,E2,"$80,382.40",UY,In_Office,Significant Impact,Brand Manager
306728,Non-Binary,Black,Full-Time,Regular Employee,Finance,P6,"$112,900.47",JP,Remote,Significant Impact,Accountant
306729,Female,Black,Full-Time,Regular Employee,People,P1,"$93,798.82",SG,Hybrid,More Impact Needed,HR Manager
306730,Female,White,Full-Time,Regular Employee,Legal,S2,"$72,776.96",CR,Hybrid,Significant Impact,Paralegal
306731,Male,Black,Full-Time,Regular Employee,Technology,M3,"$90,230.21",CA,Remote,Transformative Impact,Cloud Engineer
306732,Non-Binary,White,Part-Time,Regular Employee,People,E6,"$73,644.41",SG,In_Office,Significant Impact,Recruiter
306733,Male,Other,Full-Time,Regular Employee,Finance,M5,"$96,356.65",AU,In_Office,Transformative Impact,Financial Analyst
306734,Male,Other,Part-Time,Regular Employee,Engineering,S1,"$90,117.44",PT,Remote,Transformative Impact,Machine Learning Engineer
306735,Female,Other,Part-Time,Regular Employee,Marketing,M4,"$30,000.00",DO,Hybrid,Significant Impact,SEO Analyst
306736,Non-Binary,White,Part-Time,Regular Employee,Sales,P5,"$62,018.91",UY,In_Office,Significant Impact,Sales Manager
306737,Male,Other,Full-Time,Regular Employee,Technology,E1,"$88,636.71",UY,Remote,Significant Impact,Cloud Engineer
306738,Male,Hispanic,Full-Time,Regular Employee,Sales,P4,"$91,309.89",DO,In_Office,Significant Impact,Sales Manager
306739,Non-Binary,Black,Full-Time,Regular Employee,Marketing,E2,"$65,730.96",PL,Hybrid,Significant Impact,Marketing Specialist
306740,Male,White,Part-Time,Regular Employee,People,P3,"$32,199.15",SG,Remote,Significant Impact,HR Manager
306741,Male,Other,Full-Time,Regular Employee,Sales,S3,"$79,206.25",JP,Hybrid,More Impact Needed,Sales Associate
306742,Female,Hispanic,Full-Time,Regular Employee,Marketing,P5,"$44,359.78",DO,Remote,Transformative Impact,Marketing Specialist
306743,Female,Black,Full-Time,Regular Employee,Marketing,M5,"$58,360.73",IE,In_Office,Significant Impact,SEO Analyst
306744,Female,Black,Full-Time,Regular Employee,Sales,P1,"$103,176.34",IE,Hybrid,Significant Impact,Sales Associate
306745,Non-Binary,Other,Part-Time,Regular Employee,Engineering,P2,"$65,851.18",FR,In_Office,Significant Impact,Data Engineer
306746,Female,Hispanic,Full-Time,Contingent Worker,People,S2,"$60,857.21",PH,Hybrid,Significant Impact,Recruiter
306747,Male,White,Full-Time,Contingent Worker,Engineering,M4,"$72,450.68",BR,In_Office,Significant Impact,Data Engineer
306748,Non-Binary,Other,Full-Time,Regular Employee,Engineering,E2,"$93,188.75",DE,Remote,Transformative Impact,Machine Learning Engineer
306749,Male,Black,Full-Time,Regular Fixed Term,Legal,S1,"$70,019.27",DO,Hybrid,More Impact Needed,Paralegal
306750,Male,Black,Part-Time,Regular Employee,People,P4,"$104,380.11",IE,Hybrid,Significant Impact,HR Business Partner
306751,Female,Black,Part-Time,Regular Fixed Term,Technology,P4,"$56,583.45",SG,In_Office,Transformative Impact,Cybersecurity Analyst
306752,Male,Other,Full-Time,Regular Employee,Engineering,E1,"$54,148.81",EG,In_Office,Transformative Impact,Software Engineer
306753,Male,Asian,Full-Time,Contingent Worker,Finance,P7,"$84,440.44",PL,In_Office,Significant Impact,Financial Analyst
306754,Male,Asian,Full-Time,Regular Employee,Sales,S3,"$61,046.48",IE,In_Office,Significant Impact,Sales Associate
306755,Male,Asian,Contract,Regular Employee,People,M2,"$84,596.28",ZA,Hybrid,Transformative Impact,HR Manager
306756,Female,Hispanic,Contract,Regular Employee,Legal,M5,"$120,833.90",GB,Hybrid,More Impact Needed,Legal Counsel
306757,Female,Other,Part-Time,Regular Employee,Engineering,M4,"$49,639.97",FR,Hybrid,Transformative Impact,Software Engineer
306758,Non-Binary,Black,Full-Time,Contingent Worker,Finance,S1,"$81,545.73",US,Hybrid,Transformative Impact,Accountant
306759,Male,Hispanic,Part-Time,Regular Employee,Sales,M6,"$93,476.63",CL,Hybrid,Transformative Impact,Sales Manager
306760,Male,Asian,Part-Time,Regular Employee,Sales,E5,"$61,829.18",FR,In_Office,Transformative Impact,Sales Manager
306761,Male,White,Full-Time,Contingent Worker,Technology,E1,"$75,259.07",JP,Hybrid,Significant Impact,IT Support Specialist
306762,Male,Hispanic,Full-Time,Regular Employee,Finance,P1,"$30,000.00",EG,Remote,More Impact Needed,Accountant
306763,Male,Hispanic,Contract,Regular Employee,People,E1,"$74,948.24",PH,Remote,Significant Impact,HR Manager
306764,Female,Other,Full-Time,Regular Employee,Sales,P6,"$55,106.43",CR,Remote,Significant Impact,Sales Associate
306765,Non-Binary,Hispanic,Full-Time,Regular Employee,Sales,S2,"$55,349.52",PH,Remote,Significant Impact,Sales Associate
306766,Non-Binary,Other,Full-Time,Regular Employee,Sales,M4,"$70,863.24",IN,Remote,Significant Impact,Sales Manager
306767,Male,White,Full-Time,Regular Employee,Marketing,M3,"$66,030.06",SG,Hybrid,Transformative Impact,SEO Analyst
306768,Female,Black,Full-Time,Contingent Worker,Engineering,E5,"$50,208.73",FR,Remote,Significant Impact,Data Engineer
306769,Male,Black,Full-Time,Regular Employee,Engineering,M3,"$106,273.87",NL,Remote,Significant Impact,Data Engineer
306770,Male,Asian,Part-Time,Regular Employee,Sales,S5,"$77,958.40",MX,Hybrid,Significant Impact,Sales Associate
306771,Female,Asian,Part-Time,Regular Fixed Term,Legal,S4,"$82,877.87",ZA,Remote,Transformative Impact,Compliance Officer
306772,Female,White,Part-Time,Regular Employee,Marketing,M5,"$63,700.73",HU,Remote,Significant Impact,Brand Manager
306773,Male,Black,Full-Time,Regular Employee,Sales,P7,"$73,780.68",BR,Hybrid,More Impact Needed,Account Executive
306774,Male,Asian,Full-Time,Regular Employee,People,P4,"$33,301.63",DO,Remote,Significant Impact,HR Manager
306775,Male,Hispanic,Full-Time,Regular Employee,Technology,S1,"$53,098.49",GB,In_Office,Significant Impact,IT Support Specialist
306776,Female,Other,Full-Time,Regular Employee,Technology,S2,"$104,828.27",IN,Remote,Transformative Impact,Cybersecurity Analyst
306777,Female,Asian,Full-Time,Regular Employee,Marketing,S5,"$87,425.99",HU,Hybrid,Significant Impact,Marketing Specialist
306778,Non-Binary,White,Part-Time,Regular Employee,Legal,M6,"$65,345.46",FR,Hybrid,Significant Impact,Paralegal
306779,Male,Black,Full-Time,Regular Employee,People,E5,"$82,828.92",IE,Remote,Significant Impact,Recruiter
306780,Male,White,Full-Time,Regular Employee,Finance,M4,"$40,018.42",PT,In_Office,Significant Impact,Accountant
306781,Female,Other,Full-Time,Regular Employee,Finance,M3,"$66,911.53",BR,Remote,Significant Impact,Financial Analyst
306782,Female,Other,Full-Time,Contingent Worker,Engineering,P5,"$75,077.76",US,Remote,Transformative Impact,Machine Learning Engineer
306783,Male,White,Contract,Regular Employee,Marketing,P2,"$90,782.78",IN,Remote,Transformative Impact,Brand Manager
306784,Female,Asian,Contract,Regular Employee,Engineering,E6,"$58,830.42",PT,Remote,Significant Impact,Data Engineer
306785,Female,Asian,Full-Time,Regular Employee,Engineering,P2,"$75,845.40",EG,Remote,Transformative Impact,Data Engineer
306786,Non-Binary,Black,Full-Time,Contingent Worker,Marketing,S1,"$70,067.56",DE,In_Office,Transformative Impact,SEO Analyst
306787,Female,Black,Full-Time,Regular Employee,Technology,E2,"$82,510.21",CL,In_Office,Transformative Impact,Cybersecurity Analyst
306788,Female,Hispanic,Part-Time,Regular Employee,Finance,P1,"$79,722.42",EG,Remote,More Impact Needed,Financial Analyst
306789,Female,Hispanic,Full-Time,Regular Fixed Term,Marketing,M4,"$74,162.72",PH,Hybrid,Significant Impact,Marketing Specialist
306790,Female,Black,Full-Time,Contingent Worker,People,E1,"$81,812.50",PT,In_Office,Significant Impact,Recruiter
306791,Male,Hispanic,Full-Time,Contingent Worker,Legal,S5,"$62,963.36",CR,Remote,Transformative Impact,Compliance Officer
306792,Male,White,Full-Time,Regular Fixed Term,Engineering,P3,"$64,527.62",PH,Remote,Significant Impact,Software Engineer
306793,Male,Asian,Full-Time,Regular Fixed Term,Technology,M2,"$43,682.63",SG,Remote,Transformative Impact,Cybersecurity Analyst
306794,Female,Hispanic,Full-Time,Contingent Worker,Finance,P6,"$89,063.72",EG,In_Office,Significant Impact,Finance Manager
306795,Male,Hispanic,Full-Time,Regular Employee,Engineering,S5,"$72,338.21",IL,Remote,Significant Impact,Machine Learning Engineer
306796,Non-Binary,White,Full-Time,Regular Employee,Technology,P3,"$53,403.83",PT,In_Office,Transformative Impact,IT Support Specialist
306797,Male,Other,Contract,Regular Employee,Sales,P6,"$59,209.50",JP,Hybrid,Transformative Impact,Sales Manager
306798,Male,Black,Full-Time,Regular Employee,Legal,E2,"$108,003.60",SG,Hybrid,Significant Impact,Legal Counsel
306799,Female,White,Full-Time,Regular Employee,People,M4,"$69,800.48",PH,Hybrid,More Impact Needed,Recruiter
306800,Male,Other,Contract,Regular Employee,Engineering,P4,"$83,427.61",BR,Remote,Transformative Impact,Machine Learning Engineer
306801,Male,White,Part-Time,Contingent Worker,Sales,P5,"$64,750.55",NL,Remote,More Impact Needed,Sales Manager
306802,Male,Asian,Full-Time,Contingent Worker,Sales,M4,"$52,031.78",ZA,In_Office,Significant Impact,Sales Associate
306803,Female,White,Full-Time,Contingent Worker,Technology,E5,"$75,810.32",CL,Hybrid,Significant Impact,Cybersecurity Analyst
306804,Male,White,Full-Time,Regular Employee,Legal,P4,"$97,021.03",IL,Hybrid,Significant Impact,Paralegal
306805,Female,Asian,Part-Time,Regular Employee,Finance,S3,"$104,503.07",DO,Hybrid,Significant Impact,Financial Analyst
306806,Female,Black,Contract,Regular Employee,Finance,M5,"$102,232.53",UY,Remote,Significant Impact,Financial Analyst
306807,Male,Other,Full-Time,Regular Employee,Engineering,M2,"$88,078.58",IT,Remote,Significant Impact,Machine Learning Engineer
306808,Male,Hispanic,Full-Time,Regular Employee,Engineering,M1,"$86,299.26",FR,Hybrid,Transformative Impact,Data Engineer
306809,Male,Black,Full-Time,Regular Employee,Finance,P4,"$56,762.05",GB,Hybrid,Significant Impact,Financial Analyst
306810,Female,White,Full-Time,Contingent Worker,People,E2,"$76,567.89",PT,Remote,Significant Impact,HR Manager
306811,Male,Hispanic,Full-Time,Regular Employee,People,P4,"$95,033.31",ZA,In_Office,More Impact Needed,HR Manager
306812,Male,Asian,Full-Time,Regular Employee,Sales,P7,"$103,733.00",CR,Hybrid,Significant Impact,Sales Associate
306813,Female,Black,Full-Time,Regular Employee,Legal,P3,"$73,652.03",UY,Hybrid,More Impact Needed,Legal Counsel
306814,Female,Other,Full-Time,Regular Employee,People,P7,"$66,732.71",HU,In_Office,Transformative Impact,HR Manager
306815,Male,Black,Full-Time,Regular Employee,Engineering,E3,"$56,620.41",US,In_Office,Transformative Impact,Software Engineer
306816,Male,Black,Full-Time,Regular Employee,Technology,S2,"$74,984.99",US,In_Office,Significant Impact,Cybersecurity Analyst
306817,Non-Binary,Hispanic,Full-Time,Regular Employee,People,S4,"$98,526.00",US,Remote,Significant Impact,Recruiter
306818,Female,Asian,Full-Time,Regular Employee,Legal,P3,"$65,247.53",IN,Hybrid,Significant Impact,Compliance Officer
306819,Female,Asian,Part-Time,Regular Employee,Engineering,M1,"$88,380.35",US,In_Office,More Impact Needed,Data Engineer
306820,Female,Black,Full-Time,Regular Employee,Legal,P3,"$98,335.69",US,Hybrid,Significant Impact,Legal Counsel
306821,Female,Asian,Part-Time,Contingent Worker,Finance,E2,"$67,037.38",FR,Hybrid,Significant Impact,Financial Analyst
306822,Non-Binary,Hispanic,Full-Time,Regular Employee,Legal,S4,"$71,546.43",ZA,Remote,Significant Impact,Compliance Officer
306823,Non-Binary,Hispanic,Contract,Regular Employee,Legal,P5,"$100,483.21",SG,Hybrid,Significant Impact,Paralegal
306824,Male,Other,Part-Time,Regular Employee,Legal,P5,"$82,439.57",BR,In_Office,Transformative Impact,Legal Counsel
306825,Female,Asian,Full-Time,Regular Employee,Engineering,S3,"$107,611.70",MX,Hybrid,Significant Impact,Data Engineer
306826,Male,Other,Full-Time,Regular Employee,Legal,P6,"$76,204.82",GB,Hybrid,Transformative Impact,Compliance Officer
306827,Male,White,Full-Time,Regular Employee,Legal,P5,"$98,502.16",CR,Hybrid,More Impact Needed,Compliance Officer
306828,Female,Hispanic,Contract,Contingent Worker,Technology,P5,"$52,244.45",DE,In_Office,Significant Impact,Cloud Engineer
306829,Male,Black,Full-Time,Regular Employee,Technology,M3,"$90,788.11",IE,Remote,Significant Impact,Cybersecurity Analyst
